item,itemLabel,birthplaceLabel,coordsBirth,birthDate,deathplaceLabel,coordsDeath,deathDate
http://www.wikidata.org/entity/Q4763266,Angiola Teresa Moratori Scanabecchi,Bologna,Point(11.342777777 44.493888888),1661-10-17T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1708-04-19T00:00:00Z
http://www.wikidata.org/entity/Q1291364,Samuel Rüling,Groitzsch,Point(12.280555555 51.155555555),1586-01-01T00:00:00Z,Dresden,Point(13.74 51.05),1626-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1170891,Gottfried Grünewald,Seifhennersdorf,Point(14.616666666 50.933333333),1673-10-15T00:00:00Z,Darmstadt,Point(8.65 49.866666666),1739-12-20T00:00:00Z
http://www.wikidata.org/entity/Q1170891,Gottfried Grünewald,Seifhennersdorf,Point(14.616666666 50.933333333),1673-10-15T00:00:00Z,Darmstadt,Point(8.65 49.866666666),1739-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1329008,Jakub Kryštof Rybnický,Roudnice nad Labem,Point(14.261840817 50.42536108),1583-01-01T00:00:00Z,Regensburg,Point(12.083333333 49.016666666),1639-08-02T00:00:00Z
http://www.wikidata.org/entity/Q3904133,Pietro Paolo Laurenti,Bologna,Point(11.342777777 44.493888888),1675-08-26T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1719-03-25T00:00:00Z
http://www.wikidata.org/entity/Q4684853,Adrian Batten,Salisbury,Point(-1.7936 51.074),1591-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1637-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237262,Domenico Sarro,Trani,Point(16.416666666 41.266666666),1679-12-24T00:00:00Z,Naples,Point(14.248611111 40.835833333),1744-01-25T00:00:00Z
http://www.wikidata.org/entity/Q1252366,Johann Martin Rubert,Nuremberg,Point(11.0775 49.453888888),1615-01-01T00:00:00Z,Stralsund,Point(13.081944444 54.309166666),1677-05-24T00:00:00Z
http://www.wikidata.org/entity/Q3822793,Leone Leoni,Verona,Point(10.992777777 45.438611111),1560-01-01T00:00:00Z,Vicenza,Point(11.55 45.55),1627-06-24T00:00:00Z
http://www.wikidata.org/entity/Q1274506,Rinaldo di Capua,Capua,Point(14.213888888 41.105555555),1705-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1780-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1160568,Daniel Erich,Lübeck,Point(10.686388888 53.869722222),1649-02-19T00:00:00Z,Güstrow,Point(12.176388888 53.793888888),1712-10-30T00:00:00Z
http://www.wikidata.org/entity/Q5943800,José Marín,Madrid,Point(-3.703333333 40.416944444),1615-01-01T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1699-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1148814,Johann Jacob Prinner,Vienna,Point(16.3725 48.208333333),1624-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1694-03-18T00:00:00Z
http://www.wikidata.org/entity/Q5110282,Christian Wolff,Naundorf,Point(13.116666666 51.25),1705-01-01T00:00:00Z,Dahlen,Point(13.0 51.366666666),1773-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1176509,David Schedlich,Jáchymov,Point(12.934739261 50.358572498),1607-01-01T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1687-11-11T00:00:00Z
http://www.wikidata.org/entity/Q3809493,John Milton,,,1563-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1647-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3809493,John Milton,,,1563-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1647-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3809493,John Milton,,,1563-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1646-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237139,Domenico Ferrari,Piacenza,Point(9.7 45.05),1722-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1780-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5171380,Cornelius Heinrich Dretzel,Nuremberg,Point(11.0775 49.453888888),1697-09-18T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1775-05-07T00:00:00Z
http://www.wikidata.org/entity/Q1224047,Dietrich Steffkins,,,1600-01-01T00:00:00Z,Cologne,Point(6.957777777 50.942222222),1673-12-01T00:00:00Z
http://www.wikidata.org/entity/Q5443916,Ferdinand Tobias Richter,Würzburg,Point(9.929444444 49.794444444),1651-07-22T00:00:00Z,Vienna,Point(16.3725 48.208333333),1711-11-03T00:00:00Z
http://www.wikidata.org/entity/Q1311544,Giorgio Buoni,Bologna,Point(11.342777777 44.493888888),1647-01-01T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1693-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1323452,Nathanael Schnittelbach,Gdańsk,Point(18.6540233 54.3482907),1633-06-16T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1667-11-16T00:00:00Z
http://www.wikidata.org/entity/Q5588035,Gottfried Scheidt,Halle (Saale),Point(11.969722222 51.482777777),1593-09-20T00:00:00Z,Altenburg,Point(12.433333333 50.985),1661-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1313317,Jean Daniel Braun,,,1703-01-01,Paris,Point(2.352222222 48.856666666),1738-02-24T00:00:00Z
http://www.wikidata.org/entity/Q1343764,Giles Farnaby,London,Point(-0.1275 51.507222222),1563-01-01T00:00:00Z,City of London,Point(-0.093055555 51.515555555),1640-11-24T00:00:00Z
http://www.wikidata.org/entity/Q4298387,Giovanni Antonio Giay,Turin,Point(7.676111111 45.079166666),1690-06-11T00:00:00Z,Turin,Point(7.676111111 45.079166666),1764-09-10T00:00:00Z
http://www.wikidata.org/entity/Q3845044,Manuel Pla,Torquemada,Point(-4.3189266 42.0340573),1725-01-01T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1766-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4739394,Amalia Catherine of Waldeck-Eistenburg,Culemborg,Point(5.233333333 51.95),1640-08-08T00:00:00Z,Ahlden,Point(9.554166666 52.761388888),1713-01-04T00:00:00Z
http://www.wikidata.org/entity/Q5342899,Edward Finch,Ravenstone,Point(-0.7642 52.1492),1664-01-01T00:00:00Z,York,Point(-1.083333333 53.95),1738-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1232451,Joseph Benda,Benátky nad Jizerou,Point(14.823513539 50.290918373),1724-05-07T00:00:00Z,Berlin,Point(13.383333333 52.516666666),1804-02-22T00:00:00Z
http://www.wikidata.org/entity/Q5369091,Emanuel Kegel,Gotha,Point(10.718333333 50.948888888),1655-01-01T00:00:00Z,Wrocław,Point(17.0325 51.11),1724-06-23T00:00:00Z
http://www.wikidata.org/entity/Q5041434,Carlmann Kolb,Kößlarn,Point(13.123888888 48.373611111),1703-01-29T00:00:00Z,Munich,Point(11.575 48.1375),1765-01-15T00:00:00Z
http://www.wikidata.org/entity/Q4865211,Bartholomaeus Praetorius,Malbork,Point(19.04435 54.02846),1590-01-01T00:00:00Z,Stockholm,Point(18.068611111 59.329444444),1623-08-01T00:00:00Z
http://www.wikidata.org/entity/Q6140679,James Oswald,,,1710-03-21T00:00:00Z,Knebworth,Point(-0.184 51.866),1769-01-02T00:00:00Z
http://www.wikidata.org/entity/Q6148919,Jan Francisci,Banská Bystrica,Point(19.145277777 48.735277777),1691-06-14T00:00:00Z,Banská Bystrica,Point(19.145277777 48.735277777),1758-04-27T00:00:00Z
http://www.wikidata.org/entity/Q1279875,Tarquinio Merula,Busseto,Point(10.0425 44.980833333),1595-11-25T00:00:00Z,Cremona,Point(10.024722222 45.133333333),1665-12-10T00:00:00Z
http://www.wikidata.org/entity/Q3938401,Robert Ramsey,,,1590-01-01T00:00:00Z,Cambridge,Point(0.1225 52.208055555),1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1319135,Jean-Baptiste Loeillet of London,Ghent,Point(3.725277777 51.053611111),1680-11-18T00:00:00Z,London,Point(-0.1275 51.507222222),1730-07-19T00:00:00Z
http://www.wikidata.org/entity/Q5344922,Edward Purcell,London,Point(-0.1275 51.507222222),1689-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1740-07-01T00:00:00Z
http://www.wikidata.org/entity/Q5535698,Georg Gebel,Wrocław,Point(17.0325 51.11),1685-01-01T00:00:00Z,Wrocław,Point(17.0325 51.11),1750-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5588031,Gottfried Pestel,Weida,Point(12.066666666 50.766666666),1654-01-01T00:00:00Z,Altenburg,Point(12.433333333 50.985),1732-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5492908,Franz Nikolaus Novotny,Eisenstadt,Point(16.52327 47.845649),1743-12-06T00:00:00Z,Eisenstadt,Point(16.52327 47.845649),1773-08-25T00:00:00Z
http://www.wikidata.org/entity/Q1339188,Samuel Mareschal,Tournai,Point(3.388055555 50.605555555),1554-05-22T00:00:00Z,Basel,Point(7.590555555 47.560555555),1640-12-01T00:00:00Z
http://www.wikidata.org/entity/Q4889831,Juan Hidalgo de Polanco,Madrid,Point(-3.703333333 40.416944444),1614-09-28T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1685-03-31T00:00:00Z
http://www.wikidata.org/entity/Q5483441,Francisco Hernández Illana,Alzira,Point(-0.435 39.15),1700-01-01T00:00:00Z,Burgos,Point(-3.699722222 42.340833333),1780-05-09T00:00:00Z
http://www.wikidata.org/entity/Q5084005,Charles d'Ambleville,,,1588-06-06T00:00:00Z,Rouen,Point(1.1025 49.443055555),1637-07-06T00:00:00Z
http://www.wikidata.org/entity/Q1289313,John Hilton the younger,Cambridge,Point(0.1225 52.208055555),1599-01-01T00:00:00Z,Westminster,Point(-0.1333 51.4995),1657-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1250827,Giovanni Carlo Maria Clari,Pisa,Point(10.4 43.716666666),1677-09-27T00:00:00Z,Pisa,Point(10.4 43.716666666),1754-05-16T00:00:00Z
http://www.wikidata.org/entity/Q3852096,Matteo Capranica,Amatrice,Point(13.288372222 42.629380555),1708-08-26T00:00:00Z,Naples,Point(14.248611111 40.835833333),1776-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4888084,Benito Bello de Torices,Benavente,Point(-5.6756156 42.0048668),1660-01-01T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1714-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1235815,Nicola Conti,Naples,Point(14.248611111 40.835833333),1710-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1754-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1266378,Matthäus Nikolaus Stulick,,,1700-01-01T00:00:00Z,Mainz,Point(8.273611111 49.999444444),1732-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1237123,Domenico Dalla Bella,Treviso,Point(12.242219444 45.672219444),1680-01-01T00:00:00Z,Treviso,Point(12.242219444 45.672219444),1740-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1343764,Giles Farnaby,Truro,Point(-5.051 50.26),1563-01-01T00:00:00Z,City of London,Point(-0.093055555 51.515555555),1640-11-24T00:00:00Z
http://www.wikidata.org/entity/Q1236164,William Croft,Ettington,Point(-1.608 52.138),1678-12-30T00:00:00Z,Bath,Point(-2.358611 51.381389),1727-08-14T00:00:00Z
http://www.wikidata.org/entity/Q1140445,Cristoforo Caresana,Venice,Point(12.331944444 45.439722222),1640-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1709-09-13T00:00:00Z
http://www.wikidata.org/entity/Q1246538,Marco Antonio Ferro,,,1601-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1662-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1171035,Fabio Ursillo,Rome,Point(12.482777777 41.893055555),1601-01-01T00:00:00Z,Tournai,Point(3.388055555 50.605555555),1759-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4956480,Francesco Maria Bazzani,Parma,Point(10.328 44.801472222),1650-01-01T00:00:00Z,Piacenza,Point(9.7 45.05),1700-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1287360,Giuseppe Colombi,Modena,Point(10.92572 44.64582),1635-01-01T00:00:00Z,Modena,Point(10.92572 44.64582),1694-09-27T00:00:00Z
http://www.wikidata.org/entity/Q1150625,Johann Samuel Endler,Olbernhau,Point(13.345242 50.6564031),1694-07-26T00:00:00Z,Darmstadt,Point(8.65 49.866666666),1762-04-23T00:00:00Z
http://www.wikidata.org/entity/Q1375553,Pierre Prowo,Hamburg,Point(10.0 53.55),1697-04-08T00:00:00Z,Hamburg,Point(10.0 53.55),1757-11-08T00:00:00Z
http://www.wikidata.org/entity/Q1349837,Henry Lawes,Wiltshire,Point(-1.9 51.3),1596-01-05T00:00:00Z,London,Point(-0.1275 51.507222222),1662-10-21T00:00:00Z
http://www.wikidata.org/entity/Q9333367,Samuel Besler,Brzeg,Point(17.483333333 50.866666666),1574-12-15T00:00:00Z,Wrocław,Point(17.0325 51.11),1625-07-19T00:00:00Z
http://www.wikidata.org/entity/Q15434375,Johann Georg Reinhardt,Ochsenfurt,Point(10.04985 49.67115),1676-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1742-11-01T00:00:00Z
http://www.wikidata.org/entity/Q16854131,Antonio Sabino,Turin,Point(7.676111111 45.079166666),1591-02-13T00:00:00Z,Naples,Point(14.248611111 40.835833333),1650-07-01T00:00:00Z
http://www.wikidata.org/entity/Q7351232,Robert Woodcock,Chelsea,Point(-0.1684 51.4875),1690-10-09T00:00:00Z,London,Point(-0.1275 51.507222222),1728-04-10T00:00:00Z
http://www.wikidata.org/entity/Q12045262,Philipp Jakob Rittler,,,1637-01-01T00:00:00Z,Olomouc,Point(17.250833333 49.593888888),1690-02-16T00:00:00Z
http://www.wikidata.org/entity/Q11686949,José Ximénez,Tudela,Point(-1.606666666 42.065277777),1601-01-01T00:00:00Z,Zaragoza,Point(-0.883333333 41.65),1672-08-09T00:00:00Z
http://www.wikidata.org/entity/Q15407614,Gaetano Boni,Italy,Point(12.5 42.5),1650-01-01T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1750-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11924300,Giuseppe Giamberti,Rome,Point(12.482777777 41.893055555),1600-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1663-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11928226,John Banister,London,Point(-0.1275 51.507222222),1630-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1679-10-13T00:00:00Z
http://www.wikidata.org/entity/Q15734345,Johann Jakob Stupan von Ehrenstein,Graz,Point(15.438611111 47.070833333),1664-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1739-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16669976,Pierre Gaultier,La Ciotat,Point(5.608055555 43.176111111),1642-01-01T00:00:00Z,Sète,Point(3.696666666 43.404444444),1696-12-01T00:00:00Z
http://www.wikidata.org/entity/Q11771903,Maximilian Dietrich Freislich,Immelborn,Point(10.283055555 50.799722222),1673-01-01T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1731-04-10T00:00:00Z
http://www.wikidata.org/entity/Q11771903,Maximilian Dietrich Freislich,Immelborn,Point(10.283055555 50.799722222),1673-01-01T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1731-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15457362,Heinrich Schwemmer,Volkach,Point(10.226888888 49.864111111),1621-03-28T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1696-06-05T00:00:00Z
http://www.wikidata.org/entity/Q12018405,Gotthard Pokorný,Český Brod,Point(14.86088147 50.07426748),1733-11-16T00:00:00Z,Brno,Point(16.608333333 49.195277777),1802-08-04T00:00:00Z
http://www.wikidata.org/entity/Q7456882,Settimia Caccini,Florence,Point(11.254166666 43.771388888),1591-10-06T00:00:00Z,Florence,Point(11.254166666 43.771388888),1638-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11985707,Václav Matyáš Gurecký,Přerov,Point(17.451111111 49.455555555),1705-08-04T00:00:00Z,Olomouc,Point(17.250833333 49.593888888),1743-06-25T00:00:00Z
http://www.wikidata.org/entity/Q15145953,Matías Juan de Veana,Xàtiva,Point(-0.5191539 38.9887291),1656-01-01T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1705-04-01T00:00:00Z
http://www.wikidata.org/entity/Q1374725,Pietro Andrea Ziani,Venice,Point(12.331944444 45.439722222),1616-12-21T00:00:00Z,Naples,Point(14.248611111 40.835833333),1684-02-12T00:00:00Z
http://www.wikidata.org/entity/Q1349459,Francisco Valls Galán,Barcelona,Point(2.176944444 41.3825),1665-01-01T00:00:00Z,Barcelona,Point(2.176944444 41.3825),1747-06-02T00:00:00Z
http://www.wikidata.org/entity/Q1356033,Giovanni Battista Buonamente,Mantua,Point(10.791111111 45.156388888),1595-01-01T00:00:00Z,Assisi,Point(12.6175 43.07),1642-08-29T00:00:00Z
http://www.wikidata.org/entity/Q1369480,Ruggiero Giovannelli,Velletri,Point(12.783333333 41.666666666),1560-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1625-01-07T00:00:00Z
http://www.wikidata.org/entity/Q15433676,Johann Grabbe,Lemgo,Point(8.9043 52.027680555),1585-01-01T00:00:00Z,Bückeburg,Point(9.049166666 52.260833333),1655-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11727869,John Christopher Smith,Ansbach,Point(10.583333333 49.3),1712-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1795-10-03T00:00:00Z
http://www.wikidata.org/entity/Q16853425,Carlo Francesco Cesarini,San Martino al Cimino,Point(12.116666666 42.366666666),1666-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1741-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15437161,Giovanni Battista Brevi,Bergamo,Point(9.67 45.695),1650-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),1725-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8078492,Étienne Richard,Paris,Point(2.352222222 48.856666666),1621-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1669-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1356310,Francesco Mancini,Naples,Point(14.248611111 40.835833333),1672-01-16T00:00:00Z,Naples,Point(14.248611111 40.835833333),1737-09-22T00:00:00Z
http://www.wikidata.org/entity/Q7900285,Urbán de Vargas,Falces,Point(-1.808469281 42.41872177),1606-05-31T00:00:00Z,Valencia,Point(-0.376388888 39.47),1656-10-08T00:00:00Z
http://www.wikidata.org/entity/Q15810061,Francesco Barbella,Naples,Point(14.248611111 40.835833333),1692-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1732-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383432,Jean-Baptiste Forqueray,Paris,Point(2.352222222 48.856666666),1699-04-03T00:00:00Z,Paris,Point(2.352222222 48.856666666),1782-07-19T00:00:00Z
http://www.wikidata.org/entity/Q1380426,Francesco Corbetta,Pavia,Point(9.155 45.185280555),1615-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1681-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15812235,Gian Carlo Cailò,Rome,Point(12.482777777 41.893055555),1659-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1722-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7558592,Solomon Eccles,,,1618-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1682-01-12T00:00:00Z
http://www.wikidata.org/entity/Q7793973,Thomas Simpson,Kent,Point(0.73 51.19),1582-01-01T00:00:00Z,Copenhagen,Point(12.568888888 55.676111111),1628-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15450217,Giovanni Battista Antonii,Bologna,Point(11.342777777 44.493888888),1636-06-24T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1698-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1347001,Jean Baptiste Loeillet of Ghent,Ghent,Point(3.725277777 51.053611111),1688-07-06T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1720-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1364637,Giacobbe Cervetto,Italy,Point(12.5 42.5),1682-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1783-01-14T00:00:00Z
http://www.wikidata.org/entity/Q1347620,Francesco Uttini,Bologna,Point(11.342777777 44.493888888),1723-01-01T00:00:00Z,Stockholm,Point(18.068611111 59.329444444),1795-10-25T00:00:00Z
http://www.wikidata.org/entity/Q16206148,Giovanni Battista Crivelli,Scandiano,Point(10.687777777 44.5925),1590-01-01T00:00:00Z,Modena,Point(10.92572 44.64582),1652-03-01T00:00:00Z
http://www.wikidata.org/entity/Q11727869,John Christopher Smith,Ansbach,Point(10.583333333 49.3),1712-01-01T00:00:00Z,Bath,Point(-2.358611 51.381389),1795-10-03T00:00:00Z
http://www.wikidata.org/entity/Q1384975,Pierre Beauchamp,Paris,Point(2.352222222 48.856666666),1631-10-30T00:00:00Z,Paris,Point(2.352222222 48.856666666),1705-02-01T00:00:00Z
http://www.wikidata.org/entity/Q13088988,Paul Auget,Pontoise,Point(2.100833333 49.050833333),1592-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1660-03-22T00:00:00Z
http://www.wikidata.org/entity/Q1355080,Joseph-Hector Fiocco,Brussels metropolitan area,Point(4.3525 50.846666666),1703-01-20T00:00:00Z,Brussels metropolitan area,Point(4.3525 50.846666666),1741-06-21T00:00:00Z
http://www.wikidata.org/entity/Q1370015,František Tůma,Kostelec nad Orlicí,Point(16.213254179 50.122700875),1704-10-02T00:00:00Z,Vienna,Point(16.3725 48.208333333),1774-01-30T00:00:00Z
http://www.wikidata.org/entity/Q7932219,Vincenzo Comnen,Republic of Ragusa,Point(18.06666667 42.65),1590-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1667-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15897264,Carl Andreas Goepfert,Rimpar,Point(9.95 49.85),1768-01-16T00:00:00Z,Meiningen,Point(10.416666666 50.55),1818-04-11T00:00:00Z
http://www.wikidata.org/entity/Q1370015,František Tůma,Kostelec nad Orlicí,Point(16.213254179 50.122700875),1704-10-22T00:00:00Z,Vienna,Point(16.3725 48.208333333),1774-01-30T00:00:00Z
http://www.wikidata.org/entity/Q1345283,Henri Desmarets,Paris,Point(2.352222222 48.856666666),1661-02-01T00:00:00Z,Lunéville,Point(6.501666666 48.589444444),1741-09-07T00:00:00Z
http://www.wikidata.org/entity/Q1384420,John Adson,,,1585-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1640-06-29T00:00:00Z
http://www.wikidata.org/entity/Q16054417,Antonio Gualtieri,,,1580-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11727679,Johann Balthasar Christian Freisslich,Immelborn,Point(10.283055555 50.799722222),1687-03-30T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1764-04-17T00:00:00Z
http://www.wikidata.org/entity/Q15304724,Gregorio Turini,Brescia,Point(10.220280555 45.538888888),1553-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1600-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11767318,Marc-Antoine de Dampierre,Pisseleu,Point(2.060277777 49.538888888),1676-12-26T00:00:00Z,Versailles,Point(2.135 48.805),1756-06-17T00:00:00Z
http://www.wikidata.org/entity/Q11771903,Maximilian Dietrich Freislich,Immelborn,Point(10.283055555 50.799722222),1673-02-01T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1731-04-10T00:00:00Z
http://www.wikidata.org/entity/Q11771903,Maximilian Dietrich Freislich,Immelborn,Point(10.283055555 50.799722222),1673-02-01T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1731-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1385107,Jakob Scheiffelhut,Augsburg,Point(10.897777777 48.368888888),1647-05-19T00:00:00Z,Augsburg,Point(10.897777777 48.368888888),1709-08-02T00:00:00Z
http://www.wikidata.org/entity/Q16546035,Daniel Vetter,Wrocław,Point(17.0325 51.11),1657-08-01T00:00:00Z,Leipzig,Point(12.375 51.34),1721-02-07T00:00:00Z
http://www.wikidata.org/entity/Q15304724,Gregorio Turini,Brescia,Point(10.220280555 45.538888888),1553-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1596-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1374217,Philip Rosseter,London,Point(-0.1275 51.507222222),1568-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1623-05-05T00:00:00Z
http://www.wikidata.org/entity/Q12021433,Ignác Hubatka,,,1697-01-01T00:00:00Z,Nový Bydžov,Point(15.490898003 50.241552543),1745-02-04T00:00:00Z
http://www.wikidata.org/entity/Q1349837,Henry Lawes,Wiltshire,Point(-1.9 51.3),1595-12-05T00:00:00Z,London,Point(-0.1275 51.507222222),1662-10-21T00:00:00Z
http://www.wikidata.org/entity/Q15825412,Lazaro Valvasensi,Valvasone,Point(12.866666666 46.0),1585-06-20T00:00:00Z,Valvasone,Point(12.866666666 46.0),1661-06-26T00:00:00Z
http://www.wikidata.org/entity/Q15113706,Juan Serqueira de Lima,,,1655-01-01T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1726-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1378827,Giovanni Battista Grillo,Venice,Point(12.331944444 45.439722222),1570-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1622-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1363799,Juan de Araujo,Villafranca de los Barros,Point(-6.3392419 38.5613358),1646-01-01T00:00:00Z,Sucre,Point(-65.26 -19.0475),1712-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16203009,Marcos Soares Pereira,Caminha,Point(-8.833333333 41.833333333),1595-01-01T00:00:00Z,Lisbon,Point(-9.139016 38.708042),1655-01-07T00:00:00Z
http://www.wikidata.org/entity/Q1355872,Jacques Boyvin,Paris,Point(2.352222222 48.856666666),1650-01-01T00:00:00Z,Rouen,Point(1.1025 49.443055555),1706-06-30T00:00:00Z
http://www.wikidata.org/entity/Q1364680,Pieter Bustijn,Middelburg,Point(3.613611111 51.499722222),1649-07-25T00:00:00Z,Middelburg,Point(3.613611111 51.499722222),1729-11-22T00:00:00Z
http://www.wikidata.org/entity/Q15434375,Johann Georg Reinhardt,Ochsenfurt,Point(10.04985 49.67115),1677-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1742-11-01T00:00:00Z
http://www.wikidata.org/entity/Q1364326,Henri Du Mont,Borgloon,Point(5.3433 50.8022),1610-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1684-05-08T00:00:00Z
http://www.wikidata.org/entity/Q1361183,Nicolas Gigault,Paris,Point(2.352222222 48.856666666),1627-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1707-08-20T00:00:00Z
http://www.wikidata.org/entity/Q15304724,Gregorio Turini,Brescia,Point(10.220280555 45.538888888),1560-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1600-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1355714,Gaetano Latilla,Bari,Point(16.866666666 41.125277777),1711-01-12T00:00:00Z,Naples,Point(14.248611111 40.835833333),1788-01-15T00:00:00Z
http://www.wikidata.org/entity/Q1365580,Nicolò Corradini,,,1585-01-01T00:00:00Z,Cremona,Point(10.024722222 45.133333333),1646-08-07T00:00:00Z
http://www.wikidata.org/entity/Q15304724,Gregorio Turini,Brescia,Point(10.220280555 45.538888888),1560-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1596-01-01T00:00:00Z
